date,location,waste_category,quantity_kg,people_count,meals_served,event_flag,previous_waste_kg,disposal_method
2025-05-06,Food Court,E-Waste,0.26,577,528,false,,Authorized Recycler
2025-05-06,Food Court,Other,6.69,577,528,false,,Recycling
2025-05-06,Academic Block,Food,5.83,1187,1238,false,,Composting
2025-05-06,Academic Block,Plastic,7.37,1187,1238,false,,Recycling
2025-05-06,Academic Block,Paper,14.38,1187,1238,false,,Recycling
2025-05-06,Academic Block,Glass,1.25,1187,1238,false,,Recycling
2025-05-06,Academic Block,Metal,1.15,1187,1238,false,,Recycling
2025-05-06,Academic Block,E-Waste,1.59,1187,1238,false,,Authorized Recycler
2025-05-06,Academic Block,Other,6.67,1187,1238,false,,Recycling
2025-05-06,Administration,Food,3.3,153,159,false,,Composting
2025-05-06,Administration,Plastic,3.53,153,159,false,,Recycling
2025-05-06,Administration,Paper,12.35,153,159,false,,Recycling
2025-05-06,Administration,Glass,0.59,153,159,false,,Recycling
2025-05-06,Administration,Metal,1,153,159,false,,Recycling
2025-05-06,Administration,E-Waste,1.02,153,159,false,,Authorized Recycler
2025-05-06,Administration,Other,4.06,153,159,false,,Recycling
2025-05-07,Main Canteen,Food,60.82,955,993,false,,Composting
2025-05-07,Main Canteen,Plastic,16.33,955,993,false,,Recycling
2025-05-07,Main Canteen,Paper,9.26,955,993,false,,Recycling
2025-05-07,Main Canteen,Glass,3.64,955,993,false,,Recycling
2025-05-07,Main Canteen,Metal,2.64,955,993,false,,Recycling
2025-05-07,Main Canteen,E-Waste,0.61,955,993,false,,Authorized Recycler
2025-05-07,Main Canteen,Other,8.15,955,993,false,,Recycling
2025-05-07,Hostel A,Food,38.6,485,486,false,,Composting
2025-05-07,Hostel A,Plastic,11.71,485,486,false,,Recycling
2025-05-07,Hostel A,Paper,6.18,485,486,false,,Recycling
2025-05-07,Hostel A,Glass,2.22,485,486,false,,Recycling
2025-05-07,Hostel A,Metal,1.16,485,486,false,,Recycling
2025-05-07,Hostel A,E-Waste,0.32,485,486,false,,Authorized Recycler
2025-05-07,Hostel A,Other,4.66,485,486,false,,Recycling
2025-05-07,Hostel B,Food,37.34,395,369,false,,Composting
2025-05-07,Hostel B,Plastic,9.74,395,369,false,,Recycling
2025-05-07,Hostel B,Paper,4.44,395,369,false,,Recycling
2025-05-07,Hostel B,Glass,2.16,395,369,false,,Recycling
2025-05-07,Hostel B,Metal,1.03,395,369,false,,Recycling
2025-05-07,Hostel B,E-Waste,0.32,395,369,false,,Authorized Recycler
2025-05-07,Hostel B,Other,4.56,395,369,false,,Recycling
2025-05-07,Food Court,Food,43.37,569,506,false,,Composting
2025-05-07,Food Court,Plastic,19.17,569,506,false,,Recycling
2025-05-07,Food Court,Paper,6.71,569,506,false,,Recycling
2025-05-07,Food Court,Glass,4.98,569,506,false,,Recycling
2025-05-07,Food Court,Metal,1.88,569,506,false,,Recycling
2025-05-07,Food Court,E-Waste,0.26,569,506,false,,Authorized Recycler
2025-05-07,Food Court,Other,6.62,569,506,false,,Recycling
2025-05-07,Academic Block,Food,6.57,1197,1033,false,,Composting
2025-05-07,Academic Block,Plastic,6.49,1197,1033,false,,Recycling
2025-05-07,Academic Block,Paper,16.69,1197,1033,false,,Recycling
2025-05-07,Academic Block,Glass,1.35,1197,1033,false,,Recycling
2025-05-07,Academic Block,Metal,1.35,1197,1033,false,,Recycling
2025-05-07,Academic Block,E-Waste,1.25,1197,1033,false,,Authorized Recycler
2025-05-07,Academic Block,Other,5.69,1197,1033,false,,Recycling
2025-05-07,Administration,Food,3.59,150,157,false,,Composting
2025-05-07,Administration,Plastic,3.5,150,157,false,,Recycling
2025-05-07,Administration,Paper,10.48,150,157,false,,Recycling
2025-05-07,Administration,Glass,0.54,150,157,false,,Recycling
2025-05-07,Administration,Metal,0.95,150,157,false,,Recycling
2025-05-07,Administration,E-Waste,0.86,150,157,false,,Authorized Recycler
2025-05-07,Administration,Other,3.45,150,157,false,,Recycling
2025-05-08,Main Canteen,Food,75.26,956,955,false,,Composting
2025-05-08,Main Canteen,Plastic,14.19,956,955,false,,Recycling
2025-05-08,Main Canteen,Paper,10.76,956,955,false,,Recycling
2025-05-08,Main Canteen,Glass,4.03,956,955,false,,Recycling
2025-05-08,Main Canteen,Metal,2.58,956,955,false,,Recycling
2025-05-08,Main Canteen,E-Waste,0.68,956,955,false,,Authorized Recycler
2025-05-08,Main Canteen,Other,6.71,956,955,false,,Recycling
2025-05-08,Hostel A,Food,33.92,459,442,false,,Composting
2025-05-08,Hostel A,Plastic,10.5,459,442,false,,Recycling
2025-05-08,Hostel A,Paper,5.68,459,442,false,,Recycling
2025-05-08,Hostel A,Glass,2.27,459,442,false,,Recycling
2025-05-08,Hostel A,Metal,1.25,459,442,false,,Recycling
2025-05-08,Hostel A,E-Waste,0.33,459,442,false,,Authorized Recycler
2025-05-08,Hostel A,Other,4.56,459,442,false,,Recycling
2025-05-08,Hostel B,Food,36.06,410,371,false,,Composting
2025-05-08,Hostel B,Plastic,10.08,410,371,false,,Recycling
2025-05-08,Hostel B,Paper,5.17,410,371,false,,Recycling
2025-05-08,Hostel B,Glass,2.12,410,371,false,,Recycling
2025-05-08,Hostel B,Metal,1.26,410,371,false,,Recycling
2025-05-08,Hostel B,E-Waste,0.34,410,371,false,,Authorized Recycler
2025-05-08,Hostel B,Other,5.07,410,371,false,,Recycling
2025-05-08,Food Court,Food,44.88,616,554,false,,Composting
2025-05-08,Food Court,Plastic,19.67,616,554,false,,Recycling
2025-05-08,Food Court,Paper,8.15,616,554,false,,Recycling
2025-05-08,Food Court,Glass,4.13,616,554,false,,Recycling
2025-05-08,Food Court,Metal,1.97,616,554,false,,Recycling
2025-05-08,Food Court,E-Waste,0.27,616,554,false,,Authorized Recycler
2025-05-08,Food Court,Other,6.67,616,554,false,,Recycling
2025-05-08,Academic Block,Food,6.65,1115,1150,false,,Composting
2025-05-08,Academic Block,Plastic,6.48,1115,1150,false,,Recycling
2025-05-08,Academic Block,Paper,18.27,1115,1150,false,,Recycling
2025-05-08,Academic Block,Glass,1.07,1115,1150,false,,Recycling
2025-05-08,Academic Block,Metal,1.1,1115,1150,false,,Recycling
2025-05-08,Academic Block,E-Waste,1.41,1115,1150,false,,Authorized Recycler
2025-05-08,Academic Block,Other,5.24,1115,1150,false,,Recycling
2025-05-08,Administration,Food,3.38,147,154,false,,Composting
2025-05-08,Administration,Plastic,3.07,147,154,false,,Recycling
2025-05-08,Administration,Paper,13.64,147,154,false,,Recycling
2025-05-08,Administration,Glass,0.63,147,154,false,,Recycling
2025-05-08,Administration,Metal,0.89,147,154,false,,Recycling
2025-05-08,Administration,E-Waste,0.91,147,154,false,,Authorized Recycler
2025-05-08,Administration,Other,4.11,147,154,false,,Recycling
2025-05-09,Main Canteen,Food,71.53,855,793,false,,Composting
2025-05-09,Main Canteen,Plastic,14.28,855,793,false,,Recycling
2025-05-09,Main Canteen,Paper,8.35,855,793,false,,Recycling
2025-05-09,Main Canteen,Glass,3.79,855,793,false,,Recycling
2025-05-09,Main Canteen,Metal,2.41,855,793,false,,Recycling
2025-05-09,Main Canteen,E-Waste,0.56,855,793,false,,Authorized Recycler
2025-05-09,Main Canteen,Other,6.86,855,793,false,,Recycling
2025-05-09,Hostel A,Food,32.4,447,449,false,,Composting
2025-05-09,Hostel A,Plastic,9.53,447,449,false,,Recycling
2025-05-09,Hostel A,Paper,6.12,447,449,false,,Recycling
2025-05-09,Hostel A,Glass,2.07,447,449,false,,Recycling
2025-05-09,Hostel A,Metal,1.13,447,449,false,,Recycling
2025-05-09,Hostel A,E-Waste,0.8,447,449,false,,Authorized Recycler
2025-05-09,Hostel A,Other,4.91,447,449,false,,Recycling
2025-05-09,Hostel B,Food,34.51,438,445,false,,Composting
2025-05-09,Hostel B,Plastic,9.11,438,445,false,,Recycling
2025-05-09,Hostel B,Paper,5.04,438,445,false,,Recycling
2025-05-09,Hostel B,Glass,2.73,438,445,false,,Recycling
2025-05-09,Hostel B,Metal,1.36,438,445,false,,Recycling
2025-05-09,Hostel B,E-Waste,0.33,438,445,false,,Authorized Recycler
2025-05-09,Hostel B,Other,4.71,438,445,false,,Recycling
2025-05-09,Food Court,Food,52.83,631,555,false,,Composting
2025-05-09,Food Court,Plastic,17.17,631,555,false,,Recycling
2025-05-09,Food Court,Paper,6.53,631,555,false,,Recycling
2025-05-09,Food Court,Glass,5.14,631,555,false,,Recycling
2025-05-09,Food Court,Metal,1.54,631,555,false,,Recycling
2025-05-09,Food Court,E-Waste,0.24,631,555,false,,Authorized Recycler
2025-05-09,Food Court,Other,5.64,631,555,false,,Recycling
2025-05-09,Academic Block,Food,6.77,1262,1298,false,,Composting
2025-05-09,Academic Block,Plastic,7.96,1262,1298,false,,Recycling
2025-05-09,Academic Block,Paper,14.38,1262,1298,false,,Recycling
2025-05-09,Academic Block,Glass,1.36,1262,1298,false,,Recycling
2025-05-09,Academic Block,Metal,1.28,1262,1298,false,,Recycling
2025-05-09,Academic Block,E-Waste,1.23,1262,1298,false,,Authorized Recycler
2025-05-09,Academic Block,Other,6.65,1262,1298,false,,Recycling
2025-05-09,Administration,Food,3.16,145,151,false,,Composting
2025-05-09,Administration,Plastic,3.05,145,151,false,,Recycling
2025-05-09,Administration,Paper,13.01,145,151,false,,Recycling
2025-05-09,Administration,Glass,0.62,145,151,false,,Recycling
2025-05-09,Administration,Metal,1,145,151,false,,Recycling
2025-05-09,Administration,E-Waste,1,145,151,false,,Authorized Recycler
2025-05-09,Administration,Other,4.02,145,151,false,,Recycling
2025-05-10,Main Canteen,Food,44.18,644,550,false,,Composting
2025-05-10,Main Canteen,Plastic,10.12,644,550,false,,Recycling
2025-05-10,Main Canteen,Paper,8.18,644,550,false,,Recycling
2025-05-10,Main Canteen,Glass,2.81,644,550,false,,Recycling
2025-05-10,Main Canteen,Metal,1.59,644,550,false,,Recycling
2025-05-10,Main Canteen,E-Waste,0.42,644,550,false,,Authorized Recycler
2025-05-10,Main Canteen,Other,5.33,644,550,false,,Recycling
2025-05-10,Hostel A,Food,26.56,350,344,false,,Composting
2025-05-10,Hostel A,Plastic,9.14,350,344,false,,Recycling
2025-05-10,Hostel A,Paper,4.37,350,344,false,,Recycling
2025-05-10,Hostel A,Glass,1.98,350,344,false,,Recycling
2025-05-10,Hostel A,Metal,0.87,350,344,false,,Recycling
2025-05-10,Hostel A,E-Waste,0.27,350,344,false,,Authorized Recycler
2025-05-10,Hostel A,Other,3.91,350,344,false,,Recycling
2025-05-10,Hostel B,Food,24.73,300,279,false,,Composting
2025-05-10,Hostel B,Plastic,7.43,300,279,false,,Recycling
2025-05-10,Hostel B,Paper,3.75,300,279,false,,Recycling
2025-05-10,Hostel B,Glass,1.77,300,279,false,,Recycling
2025-05-10,Hostel B,Metal,0.94,300,279,false,,Recycling
2025-05-10,Hostel B,E-Waste,0.24,300,279,false,,Authorized Recycler
2025-05-10,Hostel B,Other,4,300,279,false,,Recycling
2025-05-10,Food Court,Food,39.71,432,373,false,,Composting
2025-05-10,Food Court,Plastic,11.81,432,373,false,,Recycling
2025-05-10,Food Court,Paper,5.7,432,373,false,,Recycling
2025-05-10,Food Court,Glass,3.35,432,373,false,,Recycling
2025-05-10,Food Court,Metal,1.31,432,373,false,,Recycling
2025-05-10,Food Court,E-Waste,0.17,432,373,false,,Authorized Recycler
2025-05-10,Food Court,Other,4.74,432,373,false,,Recycling
2025-05-10,Academic Block,Food,4.61,849,754,false,,Composting
2025-05-10,Academic Block,Plastic,5.26,849,754,false,,Recycling
2025-05-10,Academic Block,Paper,13.13,849,754,false,,Recycling
2025-05-10,Academic Block,Glass,0.95,849,754,false,,Recycling
2025-05-10,Academic Block,Metal,0.98,849,754,false,,Recycling
2025-05-10,Academic Block,E-Waste,1,849,754,false,,Authorized Recycler
2025-05-10,Academic Block,Other,3.82,849,754,false,,Recycling
2025-05-10,Administration,Food,2.54,107,108,false,,Composting
2025-05-10,Administration,Plastic,2.99,107,108,false,,Recycling
2025-05-10,Administration,Paper,10.08,107,108,false,,Recycling
2025-05-10,Administration,Glass,0.4,107,108,false,,Recycling
2025-05-10,Administration,Metal,0.74,107,108,false,,Recycling
2025-05-10,Administration,E-Waste,0.67,107,108,false,,Authorized Recycler
2025-05-10,Administration,Other,6.17,107,108,false,,Recycling
2025-05-11,Main Canteen,Food,48.01,726,710,false,,Composting
2025-05-11,Main Canteen,Plastic,11.11,726,710,false,,Recycling
2025-05-11,Main Canteen,Paper,7.8,726,710,false,,Recycling
2025-05-11,Main Canteen,Glass,3.04,726,710,false,,Recycling
2025-05-11,Main Canteen,Metal,1.63,726,710,false,,Recycling
2025-05-11,Main Canteen,E-Waste,0.39,726,710,false,,Authorized Recycler
2025-05-11,Main Canteen,Other,4.58,726,710,false,,Recycling
2025-05-11,Hostel A,Food,23.44,317,272,false,,Composting
2025-05-11,Hostel A,Plastic,9.16,317,272,false,,Recycling
2025-05-11,Hostel A,Paper,4.74,317,272,false,,Recycling
2025-05-11,Hostel A,Glass,1.63,317,272,false,,Recycling
2025-05-11,Hostel A,Metal,0.79,317,272,false,,Recycling
2025-05-11,Hostel A,E-Waste,0.25,317,272,false,,Authorized Recycler
2025-05-11,Hostel A,Other,3.87,317,272,false,,Recycling
2025-05-11,Hostel B,Food,22.44,331,306,false,,Composting
2025-05-11,Hostel B,Plastic,6.29,331,306,false,,Recycling
2025-05-11,Hostel B,Paper,3.48,331,306,false,,Recycling
2025-05-11,Hostel B,Glass,1.9,331,306,false,,Recycling
2025-05-11,Hostel B,Metal,0.9,331,306,false,,Recycling
2025-05-11,Hostel B,E-Waste,0.25,331,306,false,,Authorized Recycler
2025-05-11,Hostel B,Other,3.3,331,306,false,,Recycling
2025-05-11,Food Court,Food,36.39,442,390,false,,Composting
2025-05-11,Food Court,Plastic,11.8,442,390,false,,Recycling
2025-05-11,Food Court,Paper,4.61,442,390,false,,Recycling
2025-05-11,Food Court,Glass,3.88,442,390,false,,Recycling
2025-05-11,Food Court,Metal,1.39,442,390,false,,Recycling
2025-05-11,Food Court,E-Waste,0.19,442,390,false,,Authorized Recycler
2025-05-11,Food Court,Other,4.1,442,390,false,,Recycling
2025-05-11,Academic Block,Food,5.07,845,791,false,,Composting
2025-05-11,Academic Block,Plastic,4.89,845,791,false,,Recycling
2025-05-11,Academic Block,Paper,14.25,845,791,false,,Recycling
2025-05-11,Academic Block,Glass,1,845,791,false,,Recycling
2025-05-11,Academic Block,Metal,0.78,845,791,false,,Recycling
2025-05-11,Academic Block,E-Waste,1.06,845,791,false,,Authorized Recycler
2025-05-11,Academic Block,Other,5.05,845,791,false,,Recycling
2025-05-11,Administration,Food,3.03,106,96,false,,Composting
2025-05-11,Administration,Plastic,2.61,106,96,false,,Recycling
2025-05-11,Administration,Paper,9.67,106,96,false,,Recycling
2025-05-11,Administration,Glass,0.48,106,96,false,,Recycling
2025-05-11,Administration,Metal,0.75,106,96,false,,Recycling
2025-05-11,Administration,E-Waste,0.67,106,96,false,,Authorized Recycler
2025-05-11,Administration,Other,2.44,106,96,false,,Recycling
2025-05-12,Main Canteen,Food,75.36,972,844,false,,Composting
2025-05-12,Main Canteen,Plastic,15,972,844,false,,Recycling
2025-05-12,Main Canteen,Paper,10.38,972,844,false,,Recycling
2025-05-12,Main Canteen,Glass,8.43,972,844,false,,Recycling
2025-05-12,Main Canteen,Metal,2.12,972,844,false,,Recycling
2025-05-12,Main Canteen,E-Waste,0.59,972,844,false,,Authorized Recycler
2025-05-12,Main Canteen,Other,6.51,972,844,false,,Recycling
2025-05-12,Hostel A,Food,41.2,447,468,false,,Composting
2025-05-12,Hostel A,Plastic,9.62,447,468,false,,Recycling
2025-05-12,Hostel A,Paper,6.28,447,468,false,,Recycling
2025-05-12,Hostel A,Glass,2.15,447,468,false,,Recycling
2025-05-12,Hostel A,Metal,1.09,447,468,false,,Recycling
2025-05-12,Hostel A,E-Waste,0.32,447,468,false,,Authorized Recycler
2025-05-12,Hostel A,Other,4.54,447,468,false,,Recycling
2025-05-12,Hostel B,Food,29.11,433,407,false,,Composting
2025-05-12,Hostel B,Plastic,10.47,433,407,false,,Recycling
2025-05-12,Hostel B,Paper,5.44,433,407,false,,Recycling
2025-05-12,Hostel B,Glass,2.69,433,407,false,,Recycling
2025-05-12,Hostel B,Metal,1.36,433,407,false,,Recycling
2025-05-12,Hostel B,E-Waste,0.34,433,407,false,,Authorized Recycler
2025-05-12,Hostel B,Other,5.47,433,407,false,,Recycling
2025-05-12,Food Court,Food,42.37,561,520,false,,Composting
2025-05-12,Food Court,Plastic,18.42,561,520,false,,Recycling
2025-05-12,Food Court,Paper,7.29,561,520,false,,Recycling
2025-05-12,Food Court,Glass,5.05,561,520,false,,Recycling
2025-05-12,Food Court,Metal,1.57,561,520,false,,Recycling
2025-05-12,Food Court,E-Waste,0.25,561,520,false,,Authorized Recycler
2025-05-12,Food Court,Other,16.14,561,520,false,,Recycling
2025-05-12,Academic Block,Food,5.54,1275,1281,false,,Composting
2025-05-12,Academic Block,Plastic,6.89,1275,1281,false,,Recycling
2025-05-12,Academic Block,Paper,16.56,1275,1281,false,,Recycling
2025-05-12,Academic Block,Glass,1.2,1275,1281,false,,Recycling
2025-05-12,Academic Block,Metal,1.27,1275,1281,false,,Recycling
2025-05-12,Academic Block,E-Waste,1.42,1275,1281,false,,Authorized Recycler
2025-05-12,Academic Block,Other,5.7,1275,1281,false,,Recycling
2025-05-12,Administration,Food,3.31,147,140,false,,Composting
2025-05-12,Administration,Plastic,3.09,147,140,false,,Recycling
2025-05-12,Administration,Paper,12.67,147,140,false,,Recycling
2025-05-12,Administration,Glass,0.53,147,140,false,,Recycling
2025-05-12,Administration,Metal,1.09,147,140,false,,Recycling
2025-05-12,Administration,E-Waste,0.82,147,140,false,,Authorized Recycler
2025-05-12,Administration,Other,3.52,147,140,false,,Recycling
2025-05-13,Main Canteen,Food,68.89,887,784,false,,Composting
2025-05-13,Main Canteen,Plastic,14.43,887,784,false,,Recycling
2025-05-13,Main Canteen,Paper,10.28,887,784,false,,Recycling
2025-05-13,Main Canteen,Glass,4.08,887,784,false,,Recycling
2025-05-13,Main Canteen,Metal,2.54,887,784,false,,Recycling
2025-05-13,Main Canteen,E-Waste,0.56,887,784,false,,Authorized Recycler
2025-05-13,Main Canteen,Other,6.62,887,784,false,,Recycling
2025-05-13,Hostel A,Food,34.74,437,397,false,,Composting
2025-05-13,Hostel A,Plastic,11.9,437,397,false,,Recycling
2025-05-13,Hostel A,Paper,6.35,437,397,false,,Recycling
2025-05-13,Hostel A,Glass,2.3,437,397,false,,Recycling
2025-05-13,Hostel A,Metal,1.06,437,397,false,,Recycling
2025-05-13,Hostel A,E-Waste,0.33,437,397,false,,Authorized Recycler
2025-05-13,Hostel A,Other,4.87,437,397,false,,Recycling
2025-05-13,Hostel B,Food,29.61,412,424,false,,Composting
2025-05-13,Hostel B,Plastic,8.97,412,424,false,,Recycling
2025-05-13,Hostel B,Paper,5.45,412,424,false,,Recycling
2025-05-13,Hostel B,Glass,2.61,412,424,false,,Recycling
2025-05-13,Hostel B,Metal,1.34,412,424,false,,Recycling
2025-05-13,Hostel B,E-Waste,0.33,412,424,false,,Authorized Recycler
2025-05-13,Hostel B,Other,4.93,412,424,false,,Recycling
2025-05-13,Food Court,Food,46.93,622,538,false,,Composting
2025-05-13,Food Court,Plastic,19.71,622,538,false,,Recycling
2025-05-13,Food Court,Paper,6.33,622,538,false,,Recycling
2025-05-13,Food Court,Glass,5.49,622,538,false,,Recycling
2025-05-13,Food Court,Metal,1.97,622,538,false,,Recycling
2025-05-13,Food Court,E-Waste,0.23,622,538,false,,Authorized Recycler
2025-05-13,Food Court,Other,5.45,622,538,false,,Recycling
2025-05-13,Academic Block,Food,6.57,1280,1144,false,,Composting
2025-05-13,Academic Block,Plastic,6.98,1280,1144,false,,Recycling
2025-05-13,Academic Block,Paper,16.54,1280,1144,false,,Recycling
2025-05-13,Academic Block,Glass,1.32,1280,1144,false,,Recycling
2025-05-13,Academic Block,Metal,1.35,1280,1144,false,,Recycling
2025-05-13,Academic Block,E-Waste,1.55,1280,1144,false,,Authorized Recycler
2025-05-13,Academic Block,Other,6.4,1280,1144,false,,Recycling
2025-05-13,Administration,Food,3.23,141,146,false,,Composting
2025-05-13,Administration,Plastic,3.95,141,146,false,,Recycling
2025-05-13,Administration,Paper,11.24,141,146,false,,Recycling
2025-05-13,Administration,Glass,0.69,141,146,false,,Recycling
2025-05-13,Administration,Metal,0.95,141,146,false,,Recycling
2025-05-13,Administration,E-Waste,1.04,141,146,false,,Authorized Recycler
2025-05-13,Administration,Other,3.71,141,146,false,,Recycling
2025-05-14,Main Canteen,Food,74.89,830,787,false,,Composting
2025-05-14,Main Canteen,Plastic,13.61,830,787,false,,Recycling
2025-05-14,Main Canteen,Paper,10.34,830,787,false,,Recycling
2025-05-14,Main Canteen,Glass,3.17,830,787,false,,Recycling
2025-05-14,Main Canteen,Metal,2.37,830,787,false,,Recycling
2025-05-14,Main Canteen,E-Waste,0.52,830,787,false,,Authorized Recycler
2025-05-14,Main Canteen,Other,7.35,830,787,false,,Recycling
2025-05-14,Hostel A,Food,32.95,441,394,false,,Composting
2025-05-14,Hostel A,Plastic,11.45,441,394,false,,Recycling
2025-05-14,Hostel A,Paper,5.8,441,394,false,,Recycling
2025-05-14,Hostel A,Glass,2.47,441,394,false,,Recycling
2025-05-14,Hostel A,Metal,1.32,441,394,false,,Recycling
2025-05-14,Hostel A,E-Waste,0.4,441,394,false,,Authorized Recycler
2025-05-14,Hostel A,Other,4.84,441,394,false,,Recycling
2025-05-14,Hostel B,Food,29.18,404,363,false,,Composting
2025-05-14,Hostel B,Plastic,9.13,404,363,false,,Recycling
2025-05-14,Hostel B,Paper,4.61,404,363,false,,Recycling
2025-05-14,Hostel B,Glass,2.32,404,363,false,,Recycling
2025-05-14,Hostel B,Metal,1.15,404,363,false,,Recycling
2025-05-14,Hostel B,E-Waste,0.36,404,363,false,,Authorized Recycler
2025-05-14,Hostel B,Other,4.28,404,363,false,,Recycling
2025-05-14,Food Court,Food,53.42,641,557,false,,Composting
2025-05-14,Food Court,Plastic,18.88,641,557,false,,Recycling
2025-05-14,Food Court,Paper,6.93,641,557,false,,Recycling
2025-05-14,Food Court,Glass,5.45,641,557,false,,Recycling
2025-05-14,Food Court,Metal,1.69,641,557,false,,Recycling
2025-05-14,Food Court,E-Waste,0.21,641,557,false,,Authorized Recycler
2025-05-14,Food Court,Other,5.13,641,557,false,,Recycling
2025-05-14,Academic Block,Food,5.54,1172,1222,false,,Composting
2025-05-14,Academic Block,Plastic,7,1172,1222,false,,Recycling
2025-05-14,Academic Block,Paper,15.2,1172,1222,false,,Recycling
2025-05-14,Academic Block,Glass,1.14,1172,1222,false,,Recycling
2025-05-14,Academic Block,Metal,1.18,1172,1222,false,,Recycling
2025-05-14,Academic Block,E-Waste,1.27,1172,1222,false,,Authorized Recycler
2025-05-14,Academic Block,Other,6.23,1172,1222,false,,Recycling
2025-05-14,Administration,Food,3.58,150,143,false,,Composting
2025-05-14,Administration,Plastic,3.57,150,143,false,,Recycling
2025-05-14,Administration,Paper,13.26,150,143,false,,Recycling
2025-05-14,Administration,Glass,0.62,150,143,false,,Recycling
2025-05-14,Administration,Metal,0.87,150,143,false,,Recycling
2025-05-14,Administration,E-Waste,1.07,150,143,false,,Authorized Recycler
2025-05-14,Administration,Other,3.98,150,143,false,,Recycling
2025-05-15,Main Canteen,Food,73.58,848,815,false,,Composting
2025-05-15,Main Canteen,Plastic,14.55,848,815,false,,Recycling
2025-05-15,Main Canteen,Paper,9.97,848,815,false,,Recycling
2025-05-15,Main Canteen,Glass,3.29,848,815,false,,Recycling
2025-05-15,Main Canteen,Metal,2.74,848,815,false,,Recycling
2025-05-15,Main Canteen,E-Waste,0.69,848,815,false,,Authorized Recycler
2025-05-15,Main Canteen,Other,6.57,848,815,false,,Recycling
2025-05-15,Hostel A,Food,36.76,451,394,false,,Composting
2025-05-15,Hostel A,Plastic,9.79,451,394,false,,Recycling
2025-05-15,Hostel A,Paper,5.99,451,394,false,,Recycling
2025-05-15,Hostel A,Glass,2.54,451,394,false,,Recycling
2025-05-15,Hostel A,Metal,1.2,451,394,false,,Recycling
2025-05-15,Hostel A,E-Waste,0.33,451,394,false,,Authorized Recycler
2025-05-15,Hostel A,Other,5.08,451,394,false,,Recycling
2025-05-15,Hostel B,Food,29.5,417,391,false,,Composting
2025-05-15,Hostel B,Plastic,10.79,417,391,false,,Recycling
2025-05-15,Hostel B,Paper,4.67,417,391,false,,Recycling
2025-05-15,Hostel B,Glass,2.31,417,391,false,,Recycling
2025-05-15,Hostel B,Metal,1.26,417,391,false,,Recycling
2025-05-15,Hostel B,E-Waste,0.38,417,391,false,,Authorized Recycler
2025-05-15,Hostel B,Other,4.7,417,391,false,,Recycling
2025-05-15,Food Court,Food,49.8,582,557,false,,Composting
2025-05-15,Food Court,Plastic,43.12,582,557,false,,Recycling
2025-05-15,Food Court,Paper,8.26,582,557,false,,Recycling
2025-05-15,Food Court,Glass,4.58,582,557,false,,Recycling
2025-05-15,Food Court,Metal,1.9,582,557,false,,Recycling
2025-05-15,Food Court,E-Waste,0.24,582,557,false,,Authorized Recycler
2025-05-15,Food Court,Other,5.59,582,557,false,,Recycling
2025-05-15,Academic Block,Food,6.07,1169,1193,false,,Composting
2025-05-15,Academic Block,Plastic,7.72,1169,1193,false,,Recycling
2025-05-15,Academic Block,Paper,15.92,1169,1193,false,,Recycling
2025-05-15,Academic Block,Glass,1.13,1169,1193,false,,Recycling
2025-05-15,Academic Block,Metal,1.05,1169,1193,false,,Recycling
2025-05-15,Academic Block,E-Waste,1.64,1169,1193,false,,Authorized Recycler
2025-05-15,Academic Block,Other,5.4,1169,1193,false,,Recycling
2025-05-15,Administration,Food,3.71,154,148,false,,Composting
2025-05-15,Administration,Plastic,3.56,154,148,false,,Recycling
2025-05-15,Administration,Paper,12.96,154,148,false,,Recycling
2025-05-15,Administration,Glass,0.61,154,148,false,,Recycling
2025-05-15,Administration,Metal,0.97,154,148,false,,Recycling
2025-05-15,Administration,E-Waste,1.03,154,148,false,,Authorized Recycler
2025-05-15,Administration,Other,3.25,154,148,false,,Recycling
2025-05-16,Main Canteen,Food,75.17,928,932,false,,Composting
2025-05-16,Main Canteen,Plastic,15.65,928,932,false,,Recycling
2025-05-16,Main Canteen,Paper,9.04,928,932,false,,Recycling
2025-05-16,Main Canteen,Glass,3.83,928,932,false,,Recycling
2025-05-16,Main Canteen,Metal,2.56,928,932,false,,Recycling
2025-05-16,Main Canteen,E-Waste,0.63,928,932,false,,Authorized Recycler
2025-05-16,Main Canteen,Other,6.85,928,932,false,,Recycling
2025-05-16,Hostel A,Food,32.23,436,438,false,,Composting
2025-05-16,Hostel A,Plastic,9.76,436,438,false,,Recycling
2025-05-16,Hostel A,Paper,6.7,436,438,false,,Recycling
2025-05-16,Hostel A,Glass,2.08,436,438,false,,Recycling
2025-05-16,Hostel A,Metal,1.22,436,438,false,,Recycling
2025-05-16,Hostel A,E-Waste,0.39,436,438,false,,Authorized Recycler
2025-05-16,Hostel A,Other,5.14,436,438,false,,Recycling
2025-05-16,Hostel B,Food,32.08,442,422,false,,Composting
2025-05-16,Hostel B,Plastic,9.65,442,422,false,,Recycling
2025-05-16,Hostel B,Paper,4.53,442,422,false,,Recycling
2025-05-16,Hostel B,Glass,2.69,442,422,false,,Recycling
2025-05-16,Hostel B,Metal,1.28,442,422,false,,Recycling
2025-05-16,Hostel B,E-Waste,0.34,442,422,false,,Authorized Recycler
2025-05-16,Hostel B,Other,5.2,442,422,false,,Recycling
2025-05-16,Food Court,Food,44.36,620,650,false,,Composting
